agreement,grid
0.9545719957958659,0|0.1|13.895|15|20|220
0.9545719957958659,0|0.1|10|22|70|150|220
0.9545719957958659,0|13.895|22|25|60|150|220
0.9545719957958659,13.895|20|22|25|60|150|220
0.9545719957958659,0|0.1|10|22|70|150|500
0.9545719957958659,0|0.1|10|22|70|150|1000
0.9545719957958659,0|0.1|10|20|22|70|150|220
0.9545719957958659,0|13.895|20|22|25|60|150|220
0.9545719957958659,0|0.1|10|20|22|70|150|500
0.9545719957958659,0|0.1|10|22|60|70|150|500
0.9545719957958659,0|0.1|10|22|70|150|220|500
0.9545719957958659,0|0.1|10|20|22|70|150|1000
0.9545719957958659,0|0.1|10|22|25|70|150|1000
0.9545719957958659,0|0.1|10|22|60|70|150|1000
0.9545719957958659,0|0.1|10|22|70|150|220|1000
0.9545719957958659,0|0.1|10|22|70|150|500|1000
0.9544552142940558,20|25|30|150|1000
0.9544552142940558,20|25|30|150|220|1000
0.9544552142940558,20|25|30|150|500|1000
0.9544552142940558,0.1|13.895|22|25|60|150|220
0.9544552142940558,20|25|30|150|220|500|1000
0.9544552142940558,0|0.1|10|21.5443|22|70|150|220
0.9544552142940558,0|13.895|21.5443|22|25|60|150|220
0.9544552142940558,0.1|13.895|20|22|25|60|150|220
0.9544552142940558,13.895|20|21.5443|22|25|60|150|220
0.9544552142940558,0|0.1|10|21.5443|22|70|150|500
0.9544552142940558,0|0.1|10|21.5443|22|70|150|1000
0.9543384327922457,0|21.5443|150|220
0.9543384327922457,0|21.5443|150|220|1000
0.9543384327922457,0|21.5443|150|220|500|1000
0.9543384327922457,0|0.1|7.19686|22|70|150|220
0.9543384327922457,0|10|20|22|26.827|150|220
0.9543384327922457,0|15|22|25|60|150|220
0.9543384327922457,15|20|22|25|60|150|220
0.9543384327922457,0|0.1|7.19686|22|70|150|1000
0.9543384327922457,0|0.1|7.19686|20|22|70|150|220
0.9543384327922457,0|0.1|7.19686|22|25|70|150|220
0.9543384327922457,0|0.1|7.19686|22|60|70|150|220
0.9543384327922457,0|0.1|13.895|22|25|60|150|220
0.9543384327922457,0|10|13.895|22|25|60|150|220
0.9543384327922457,0|10|20|22|25|26.827|150|220
0.9543384327922457,0|15|20|22|25|60|150|220
0.9543384327922457,0.1|13.895|21.5443|22|25|60|150|220
0.9543384327922457,10|13.895|20|22|25|60|150|220
0.9543384327922457,0|0.1|7.19686|10|22|70|150|500
0.9543384327922457,0|0.1|7.19686|10|22|70|150|1000
0.9543384327922457,0|0.1|7.19686|20|22|70|150|1000
0.9543384327922457,0|0.1|7.19686|22|60|70|150|1000
0.9543384327922457,0|0.1|7.19686|22|70|150|220|1000
0.9543384327922457,0|0.1|7.19686|22|70|150|500|1000
0.9542216512904356,22|70|150
0.9542216512904356,0|22|70|150
0.9542216512904356,22|25|70|150
0.9542216512904356,0.1|21.5443|150|220
